,state,city,code,mean_inc,median_inc,stdev_inc,num_incidents,total_killed,total_injured
0,Alabama,Nauvoo,AL,32015,21826,29990,1,0,1
0,Alabama,Oakman,AL,49334,32579,42545,1,1,0
0,Alabama,Cordova,AL,51500,46017,40239,1,0,3
0,Alabama,Bessemer,AL,35707,24378,32636,94,38,63
0,Alabama,Sipsey,AL,45265,31524,44482,0,0,0
0,Alabama,Leroy,AL,45381,28999,34110,0,0,0
0,Alabama,Camden,AL,28710,18681,35235,2,1,1
0,Alabama,Pine Apple,AL,31636,23205,25782,0,0,0
0,Alabama,Louisville,AL,36939,27636,33907,2,0,3
0,Alabama,Double Springs,AL,39763,36936,22304,1,0,1
0,Alabama,Haleyville,AL,36736,20436,42108,0,0,0
0,Alabama,Homewood,AL,82907,64476,66179,6,1,0
0,Alabama,Leeds,AL,42947,32289,42160,8,4,7
0,Alabama,Birmingham,AL,72958,66976,42709,976,364,626
0,Alabama,Gardendale,AL,64478,53139,50071,4,5,0
0,Alabama,Graysville,AL,52012,42042,40021,4,0,2
0,Alabama,Irondale,AL,62219,44282,57897,1,1,0
0,Alabama,Birmingham,AL,140732,133231,83317,976,364,626
0,Alabama,Midfield,AL,30586,27480,24560,1,0,0
0,Alabama,Bessemer,AL,96563,91182,59474,94,38,63
0,Alabama,Hoover,AL,118301,110028,67248,8,4,0
0,Alabama,Brent,AL,50506,41379,42907,3,3,1
0,Alabama,Florence,AL,40060,28315,38509,42,6,28
0,Alabama,Florence,AL,59353,47811,44923,42,6,28
0,Alabama,Trinity,AL,50843,34892,45383,1,1,1
0,Alabama,Auburn,AL,40521,24321,41454,50,19,20
0,Alabama,Elmore,AL,75875,61166,63335,4,3,1
0,Alabama,Opelika,AL,30665,22207,31217,64,23,29
0,Alabama,Opelika,AL,55067,39086,47067,64,23,29
0,Alabama,Athens,AL,42963,35092,34814,57,10,27
0,Alabama,Hayneville,AL,26622,17354,27609,3,3,2
0,Alabama,Tuskegee,AL,36412,28544,32135,20,14,11
0,Alabama,Huntsville,AL,42294,33121,30056,518,79,264
0,Alabama,Remlap,AL,54667,46471,36483,0,0,0
0,Alabama,Huntsville,AL,36376,25216,34869,518,79,264
0,Alabama,Huntsville,AL,79587,66704,54796,518,79,264
0,Alabama,Huntsville,AL,94067,80758,59507,518,79,264
0,Alabama,Huntsville,AL,77787,69213,49812,518,79,264
0,Alabama,Huntsville,AL,116068,109549,62384,518,79,264
0,Alabama,Madison,AL,97765,93741,63278,39,8,25
0,Alabama,Dixons Mills,AL,45191,33640,40691,0,0,0
0,Alabama,Winfield,AL,56133,38275,54098,1,0,0
0,Alabama,Guntersville,AL,43988,29075,41011,8,1,4
0,Alabama,Mobile,AL,22203,15085,19617,560,161,303
0,Alabama,Georgiana,AL,52208,42042,41432,1,0,0
0,Alabama,Mobile,AL,55238,42454,48099,560,161,303
0,Alabama,Mobile,AL,46324,36369,42351,560,161,303
0,Alabama,Mobile,AL,28217,20142,24349,560,161,303
0,Alabama,Mobile,AL,101118,73032,76595,560,161,303
0,Alabama,Mobile,AL,0,0,0,560,161,303
0,Alabama,Mobile,AL,71008,62620,53428,560,161,303
0,Alabama,Chickasaw,AL,26337,20116,21663,1,0,0
0,Alabama,Semmes,AL,48430,44787,38003,11,4,7
0,Alabama,Mobile,AL,75214,56706,61257,560,161,303
0,Alabama,Mobile,AL,43982,32163,37414,560,161,303
0,Alabama,Anniston,AL,59980,40580,59602,62,35,40
0,Alabama,Prichard,AL,25820,19718,25437,15,6,3
0,Alabama,Uriah,AL,44326,26777,40267,0,0,0
0,Alabama,Montgomery,AL,31018,14709,43204,483,174,318
0,Alabama,Montgomery,AL,54451,38772,52957,483,174,318
0,Alabama,Montgomery,AL,33100,19480,39253,483,174,318
0,Alabama,Montgomery,AL,46649,34723,44631,483,174,318
0,Alabama,Montgmomery,AL,30257,24891,22041,0,0,0
0,Alabama,Ramer,AL,46816,32820,39885,0,0,0
0,Alabama,Decatur,AL,23165,14550,23456,97,23,47
0,Alabama,Decatur,AL,74890,63155,59315,97,23,47
0,Alabama,Jacksonville,AL,54250,43854,40902,10,8,4
0,Alabama,Eva,AL,54365,47202,43412,0,0,0
0,Alabama,Aliceville,AL,34635,23175,34742,2,1,3
0,Alabama,Woodland,AL,47083,41874,40811,0,0,0
0,Alabama,Phenix City,AL,39045,30117,32894,50,30,38
0,Alaska,Alakanuk,AK,40008,33347,32543,3,1,3
0,Alaska,Anderson,AK,93374,300000,43837,0,0,0
0,Alaska,Barrow,AK,94285,78124,70054,10,8,1
0,Alaska,Buckland,AK,63175,59795,43206,2,0,0
0,Alaska,Chevak,AK,51011,41718,37096,1,1,1
0,Alaska,Chuathbaluk,AK,48313,44853,38154,0,0,0
0,Alaska,Copper Center,AK,57085,38571,51848,1,0,0
0,Alaska,Dillingham,AK,79728,62878,60850,7,0,1
0,Alaska,Eielson Afb,AK,68267,56650,41914,0,0,0
0,Alaska,False Pass,AK,71796,300000,48301,0,0,0
0,Alaska,Homer,AK,76885,59124,54835,2,1,0
0,Alaska,Fairbanks,AK,97802,300000,65155,217,36,32
0,Alaska,Healy,AK,95667,91135,57327,3,0,0
0,Alaska,Hughes,AK,47031,33763,37726,0,0,0
0,Alaska,Kaktovik,AK,62545,45810,43599,0,0,0
0,Alaska,Kiana,AK,58463,41209,52139,2,0,0
0,Alaska,Kodiak,AK,74363,60544,56650,17,2,0
0,Alaska,Kwethluk,AK,55482,44147,43722,1,0,1
0,Alaska,Ketchikan,AK,0,0,0,16,4,0
0,Alaska,Mekoryuk,AK,43471,24491,37909,0,0,0
0,Alaska,Haines,AK,101864,300000,35736,4,0,2
0,Alaska,Allakaket,AK,33847,27223,21247,1,0,0
0,Alaska,Noatak,AK,65682,51784,49294,0,0,0
0,Alaska,Sheldon Point,AK,58004,300000,45624,0,0,0
0,Alaska,Petersburg,AK,79191,66964,59802,1,0,1
0,Alaska,Anchorage,AK,77110,84804,54957,469,108,190
0,Alaska,Port Protection,AK,39794,26943,55547,0,0,0
0,Alaska,St. George,AK,67102,300000,41868,0,0,0
0,Alaska,Selawik,AK,55786,43243,40619,3,1,0
0,Alaska,Skagway,AK,81352,69886,49197,0,0,0
0,Alaska,Stevens Village,AK,20652,17126,19643,1,0,0
0,Alaska,Tanana,AK,51237,45813,35996,3,2,0
0,Alaska,Glennallen,AK,0,0,0,1,0,0
0,Alaska,Unalakleet,AK,73951,64415,53933,2,1,1
0,Alaska,Delta Junction,AK,242857,300000,25317,7,2,3
0,Alaska,Ketchikan,AK,97685,86630,64617,16,4,0
0,Alaska,Egegik,AK,62733,50708,52096,2,0,0
0,Alaska,Wasilla,AK,84692,82973,51487,114,16,16
0,Alaska,Wasilla,AK,95014,86266,63620,114,16,16
0,Alaska,Kiana,AK,58546,45462,45306,2,0,0
0,Alaska,Tok,AK,54967,45144,46848,10,1,2
0,Alaska,Takotna,AK,53751,40060,45019,0,0,0
0,Alaska,Anchorage,AK,64869,53765,47295,469,108,190
0,Alaska,Chugiak,AK,133300,300000,60207,6,0,0
0,Alaska,Eagle River,AK,109312,105321,65670,16,2,6
0,Alaska,Anchorage,AK,46024,40752,34333,469,108,190
0,Alaska,Anchorage,AK,62940,54003,49175,469,108,190
0,Alaska,Anchorage,AK,77951,300000,57464,469,108,190
0,Alaska,Anchorage,AK,77947,300000,55262,469,108,190
0,Alaska,Anchorage,AK,62693,31880,72735,469,108,190
0,Alaska,Anchorage,AK,128395,300000,72292,469,108,190
0,Alaska,Anchorage,AK,117755,300000,66123,469,108,190
0,Alaska,Anchorage,AK,83006,73337,57379,469,108,190
0,Alaska,Anchorage,AK,92042,84964,53722,469,108,190
0,Alaska,Anchorage,AK,97885,300000,47596,469,108,190
0,Alaska,Anchorage,AK,89946,83403,43459,469,108,190
0,Alaska,Anchorage,AK,71733,59794,60241,469,108,190
0,Alaska,Anchorage,AK,58345,300000,41274,469,108,190
0,Alaska,Anchorage,AK,115266,115283,81014,469,108,190
0,Alaska,Anchorage,AK,95568,79940,55248,469,108,190
0,Alaska,Anchorage,AK,86400,84689,40302,469,108,190
0,Alaska,Anchorage,AK,81726,65511,54440,469,108,190
0,Alaska,Anchorage,AK,92426,300000,47964,469,108,190
0,Alaska,Anchorage,AK,82394,300000,44169,469,108,190
0,Alaska,Anchorage,AK,70573,58231,53627,469,108,190
0,Alaska,Anchorage,AK,144635,138010,79563,469,108,190
0,Alaska,Girdwood,AK,94928,300000,65593,3,0,0
0,Alaska,Bethel,AK,90822,72540,71288,11,4,3
0,Alaska,Dillingham,AK,92923,72645,65232,7,0,1
0,Alaska,Fairbanks,AK,69802,45653,59865,217,36,32
0,Alaska,Fairbanks,AK,61158,300000,40810,217,36,32
0,Alaska,Fairbanks,AK,96348,66143,79400,217,36,32
0,Alaska,Fairbanks,AK,84823,300000,51136,217,36,32
0,Alaska,North Pole,AK,98668,82163,53448,31,4,5
0,Alaska,Fairbanks,AK,72074,70536,33143,217,36,32
0,Alaska,Anchorage,AK,97038,94845,47365,469,108,190
0,Alaska,Hoonah,AK,65020,54682,50103,1,0,0
0,Alaska,Juneau,AK,92293,78817,74866,97,5,9
0,Alaska,Juneau,AK,81155,67934,62739,97,5,9
0,Alaska,Moose Pass,AK,89805,75180,67992,1,0,0
0,Alaska,Kenai,AK,66103,60259,51609,6,4,1
0,Alaska,Nikolaevsk,AK,56071,42495,48452,0,0,0
0,Alaska,Fritz Creek,AK,82980,71183,63488,0,0,0
0,Alaska,Ketchikan,AK,75033,64332,53249,16,4,0
0,Alaska,Larsen Bay,AK,84545,80106,44616,0,0,0
0,Alaska,Saint Mary's,AK,49429,40341,38499,0,0,0
0,Alaska,Anchorage,AK,159063,300000,77818,469,108,190
0,Alaska,Palmer,AK,89437,79780,57917,31,8,6
0,Alaska,Wasilla,AK,81463,78817,49828,114,16,16
0,Alaska,Wasilla,AK,78371,78819,52411,114,16,16
0,Alaska,Wasilla,AK,93393,77579,59873,114,16,16
0,Alaska,Palmer,AK,96211,83667,60656,31,8,6
0,Alaska,Nome,AK,96042,86030,64223,2,0,0
0,Alaska,Kiana,AK,57070,42202,48333,2,0,0
0,Alaska,Petersburg,AK,77876,66727,56577,1,0,1
0,Alaska,Metlakatla,AK,69964,48663,58581,0,0,0
0,Alaska,Sitka,AK,80041,59519,65235,3,1,2
0,Alaska,Fairbanks,AK,57814,41445,51258,217,36,32
0,Alaska,Copper Center,AK,50328,32182,44831,1,0,0
0,Alaska,Tatitlek,AK,98618,87924,73901,0,0,0
0,Alaska,Huslia,AK,40950,29945,34933,0,0,0
0,Alaska,Eagle River,AK,100792,97257,64444,16,2,6
0,Alaska,Fairbanks,AK,99901,300000,62946,217,36,32
0,Alaska,Hoonah,AK,67572,54083,53579,1,0,0
0,Alaska,Sterling,AK,81749,70749,59378,6,2,0
0,Arizona,Sells,AZ,58579,11622,79050,1,1,0
0,Arizona,Eloy,AZ,51765,43020,38386,2,2,0
0,Arizona,Littlefield,AZ,56286,45147,39008,0,0,0
0,Arizona,Bowie,AZ,35045,32050,24950,0,0,0
0,Arizona,Tuba City,AZ,41489,34601,35089,0,0,0
0,Arizona,Tucson,AZ,61934,50113,48909,333,157,155
0,Arizona,Chinle,AZ,27046,16974,35416,0,0,0
0,Arizona,Kingman,AZ,104815,300000,77396,34,13,14
0,Arizona,Globe,AZ,112500,300000,9129,3,1,0
0,Arizona,Globe,AZ,172052,226983,110818,3,1,0
0,Arizona,Yuma,AZ,41087,39081,20446,42,15,21
0,Arizona,Globe,AZ,98549,300000,44082,3,1,0
0,Arizona,Polacca,AZ,39442,24081,37496,0,0,0
0,Arizona,Flagstaff,AZ,122937,112343,77704,30,15,11
0,Arizona,Gilbert,AZ,94418,84020,59877,17,12,9
0,Arizona,Dolan Springs,AZ,0,0,0,2,0,1
0,Arizona,Winkelman,AZ,39634,38040,26441,1,0,0
0,Arizona,Holbrook,AZ,34976,29443,26478,1,2,0
0,Arizona,Kayenta,AZ,40895,30296,37669,1,3,0
0,Arizona,Kykotsmovi,AZ,38972,33678,38997,0,0,0
0,Arizona,Littlefield,AZ,74202,300000,22725,0,0,0
0,Arizona,Sells,AZ,25541,21778,18256,1,1,0
0,Arizona,Dolan Springs,AZ,30685,23431,24873,2,0,1
0,Arizona,Mohave Valley,AZ,49684,66140,37623,3,3,1
0,Arizona,Temp,AZ,41648,27728,42696,0,0,0
0,Arizona,Payson,AZ,53625,300000,30475,4,3,1
0,Arizona,Payson,AZ,52431,43324,39968,4,3,1
0,Arizona,Pima,AZ,55575,46917,43979,1,0,0
0,Arizona,Douglas,AZ,23530,16730,19264,5,0,3
0,Arizona,Somerton,AZ,25662,23397,16677,7,3,6
0,Arizona,Tonto Basin,AZ,39704,300000,19480,0,0,0
0,Arizona,Green Valley,AZ,77054,68043,46382,5,3,1
0,Arizona,San Manuel,AZ,51403,43469,34231,0,0,0
0,Arizona,Second Mesa,AZ,38280,31960,33786,0,0,0
0,Arizona,Sierra Vista,AZ,69646,58812,53035,23,6,4
0,Arizona,Eagar,AZ,45103,30067,45297,2,2,2
0,Arizona,Surprise,AZ,55736,44609,43301,11,11,2
0,Arizona,Roll,AZ,48130,32498,43416,0,0,0
0,Arizona,Winslow,AZ,30660,21095,30296,4,1,1
0,Arizona,Superior,AZ,72207,75337,45449,1,0,1
0,Arizona,Page,AZ,54968,37010,43508,1,2,0
0,Arizona,Cottonwood,AZ,56440,45415,47395,4,3,3
0,Arizona,Wellton,AZ,38080,300000,22076,0,0,0
0,Arizona,Ajo,AZ,56385,28392,61535,1,0,0
0,Arizona,Mohave Valley,AZ,39957,32358,33956,3,3,1
0,Arizona,Yarnell,AZ,36012,27616,29117,1,1,0
0,Arizona,Gilbert,AZ,119002,115886,63446,17,12,9
0,Arizona,Queen Creek,AZ,130704,120267,78849,2,2,0
0,Arizona,Fountain Hills,AZ,50747,44904,41945,3,2,3
0,Arizona,Morenci,AZ,76501,71850,40733,1,1,2
0,Arizona,Dolan Springs,AZ,29436,20190,24496,2,0,1
0,Arizona,Bullhead City,AZ,40865,34773,32335,7,3,2
0,Arizona,Bullhead City,AZ,55714,41559,48563,7,3,2
0,Arizona,Lake Havasu City,AZ,60355,47061,37967,15,5,7
0,Arizona,Pinon,AZ,30932,17769,32581,0,0,0
0,Arizona,Shonto,AZ,40332,26019,40116,0,0,0
0,Arizona,Lakeside,AZ,66618,59716,52953,0,0,0
0,Arizona,Show Low,AZ,46321,33531,43717,2,2,1
0,Arizona,Tucson,AZ,50620,39574,44800,333,157,155
0,Arizona,Tucson,AZ,42399,28401,43288,333,157,155
0,Arizona,Ehrenberg,AZ,0,0,0,1,0,0
0,Arizona,Tucson,AZ,36960,32166,28408,333,157,155
0,Arizona,Tucson,AZ,29100,24333,24470,333,157,155
0,Arizona,Tucson,AZ,31743,23085,28156,333,157,155
0,Arizona,Tucson,AZ,41993,35025,27251,333,157,155
0,Arizona,Tucson,AZ,42669,33686,34282,333,157,155
0,Arizona,Tucson,AZ,65342,52748,52286,333,157,155
0,Arizona,Tucson,AZ,83575,73008,51092,333,157,155
0,Arizona,Tucson,AZ,111983,96439,68589,333,157,155
0,Arizona,Vail,AZ,85403,74637,49021,1,0,0
0,Arizona,Corona,AZ,71769,61033,47264,0,0,0
0,Arizona,Sun City,AZ,52042,44224,35620,4,2,2
0,Arizona,Green Valley,AZ,81394,74925,52594,5,3,1
0,Arizona,Green Valley,AZ,42482,32855,38024,5,3,1
0,Arizona,Sahuarita,AZ,85037,74059,48336,6,1,2
0,Arizona,Tucson,AZ,78314,73148,45564,333,157,155
0,Arizona,Tucson,AZ,69154,68188,34745,333,157,155
0,Arizona,Tucson,AZ,31177,19089,38325,333,157,155
0,Arizona,Tucson,AZ,61881,56317,42184,333,157,155
0,Arizona,St Johns,AZ,47256,37626,37955,0,0,0
0,Arizona,Tucson,AZ,88549,69164,62912,333,157,155
0,Arizona,Tucson,AZ,117775,108682,69734,333,157,155
0,Arizona,Tucson,AZ,103565,78185,85555,333,157,155
0,Arizona,Surprise,AZ,77691,63984,54414,11,11,2
0,Arizona,Tucson,AZ,102169,78342,76414,333,157,155
0,Arizona,Tucson,AZ,38145,34199,27646,333,157,155
0,Arizona,Florence,AZ,61313,54360,36434,4,2,1
0,Arizona,Apache Junction,AZ,38860,32748,32374,13,4,12
0,Arizona,Oracle,AZ,80766,72414,52480,2,1,0
0,Arizona,Casa Grande,AZ,55664,48531,40420,16,9,6
0,Arizona,Casa Grande,AZ,70255,60392,43918,16,9,6
0,Arizona,Mesa,AZ,79505,68778,48156,107,58,50
0,Arizona,Picacho,AZ,54716,46878,35697,0,0,0
0,Arizona,Nogales,AZ,59894,51629,43441,3,0,2
0,Arizona,Buckeye,AZ,84867,73437,56036,16,10,5
0,Arizona,Prescott,AZ,65618,44963,61616,10,3,3
0,Arizona,Prescott Valley,AZ,42560,35026,31515,9,1,5
0,Arizona,Bagdad,AZ,86089,76057,49278,0,0,0
0,Arizona,Sedona,AZ,75600,64754,55414,2,2,0
0,Arizona,Yuma,AZ,36499,27053,32020,42,15,21
0,Arizona,Yuma,AZ,55147,40948,45748,42,15,21
0,Arizona,Yuma,AZ,50898,38166,43455,42,15,21
0,Arizona,Yuma,AZ,64052,51614,49438,42,15,21
0,Arizona,San Luis,AZ,39969,28252,30676,1,0,0
0,Arizona,Dateland,AZ,0,0,0,0,0,0
0,Arizona,El Mirage,AZ,61099,53380,39726,5,2,5
0,Arizona,Fort Defiance,AZ,32392,19821,37773,1,0,0
0,Arizona,Chinle,AZ,46921,42521,40835,0,0,0
0,Arizona,Ganado,AZ,26791,15983,27873,1,1,0
0,Arizona,Ft. Defiance,AZ,47873,51174,35759,0,0,0
0,Arizona,Eagar,AZ,53868,41484,47517,2,2,2
0,Arizona,Bowie,AZ,44590,34075,38616,0,0,0
0,Arizona,Benson,AZ,48145,43357,27442,3,0,2
0,Arizona,Pomerene,AZ,54157,44767,48425,0,0,0
0,Arizona,Tucson,AZ,23169,16703,21503,333,157,155
0,Arizona,Douglas,AZ,32972,27002,23007,5,0,3
0,Arizona,Litchfield Park,AZ,74173,57086,57721,2,0,1
0,Arizona,Hereford,AZ,49029,36335,41353,1,0,0
0,Arizona,Ft Huachuca,AZ,0,0,0,0,0,0
0,Arizona,Sierra Vista,AZ,53945,43561,37474,23,6,4
0,Arizona,Sierra Vista,AZ,63928,52430,54657,23,6,4
0,Arizona,Sierra Vista,AZ,134124,300000,71109,23,6,4
0,Arizona,Hereford,AZ,59741,51034,53604,1,0,0
0,Arizona,Flagstaff,AZ,92626,83296,63912,30,15,11
0,Arizona,Flagstaff,AZ,142894,300000,77839,30,15,11
0,Arizona,Page,AZ,85839,69709,72086,1,2,0
0,Arizona,Flagstaff,AZ,29332,18557,30244,30,15,11
0,Arizona,Goodyear,AZ,57663,50646,31240,9,4,4
0,Arizona,Winslow,AZ,74749,300000,44849,4,1,1
0,Arizona,Page,AZ,59056,43430,50708,1,2,0
0,Arizona,Flagstaff,AZ,64934,54176,64537,30,15,11
0,Arizona,Kaibeto,AZ,68234,50891,55681,1,0,2
0,Arizona,Tuba City,AZ,49567,31114,48510,0,0,0
0,Arizona,Pine,AZ,64766,63662,43945,0,0,0
0,Arizona,Payson,AZ,43664,47662,28467,4,3,1
0,Arizona,Miami,AZ,45393,38206,43960,0,0,0
0,Arizona,Globe,AZ,70289,300000,36180,3,1,0
0,Arizona,San Carlos,AZ,51691,39374,58755,0,0,0
0,Arizona,Surprise,AZ,86779,73302,60232,11,11,2
0,Arizona,Thatcher,AZ,64852,300000,53186,0,0,0
0,Arizona,Safford,AZ,52828,43128,42504,4,0,1
0,Arizona,Phoenix,AZ,68506,51503,56207,969,412,473
0,Arizona,Thatcher,AZ,33315,26187,32126,0,0,0
0,Arizona,Ehrenberg,AZ,38049,31113,33246,1,0,0
0,Arizona,Parker,AZ,27839,21700,23814,3,3,1
0,Arizona,Cave Creek,AZ,76076,49697,64282,2,2,0
0,Arizona,Surprise,AZ,47361,37501,33904,11,11,2
0,Arizona,Surprise,AZ,66648,59411,44669,11,11,2
0,Arizona,Morristown,AZ,67211,56588,44977,1,0,1
0,Arizona,Surprise,AZ,89512,74885,59007,11,11,2
0,Arizona,Surprise,AZ,55960,41234,45283,11,11,2
0,Arizona,Surprise,AZ,100613,300000,78864,11,11,2
0,Arizona,Surprise,AZ,61390,300000,36733,11,11,2
0,Arizona,Surprise,AZ,51719,45707,39375,11,11,2
0,Arizona,Buckeye,AZ,78570,300000,44263,16,10,5
0,Arizona,Buckeye,AZ,64123,300000,37144,16,10,5
0,Arizona,Buckeye,AZ,69209,300000,31366,16,10,5
0,Arizona,Surprise,AZ,35059,24258,28792,11,11,2
0,Arizona,El Mirage,AZ,62587,300000,45128,5,2,5
0,Arizona,Phoenix,AZ,70546,59022,44830,969,412,473
0,Arizona,Peoria,AZ,45443,37353,32701,39,10,25
0,Arizona,Litchfield Park,AZ,75997,300000,46858,2,0,1
0,Arizona,Litchfield Park,AZ,74862,60510,57531,2,0,1
0,Arizona,Goodyear,AZ,57318,300000,29297,9,4,4
0,Arizona,Glendale,AZ,68634,59202,44211,118,75,61
0,Arizona,Surprise,AZ,52098,41769,41370,11,11,2
0,Arizona,Surprise,AZ,68223,59930,38206,11,11,2
0,Arizona,Surprise,AZ,74805,74639,42339,11,11,2
0,Arizona,Surprise,AZ,94206,105508,44029,11,11,2
0,Arizona,El Mirage,AZ,53722,48785,45775,5,2,5
0,Arizona,Glendale,AZ,34126,23244,30910,118,75,61
0,Arizona,Peoria,AZ,41322,33544,32593,39,10,25
0,Arizona,Avondale,AZ,36663,44190,27720,29,19,14
0,Arizona,Youngtown,AZ,46831,36258,37949,2,1,0
0,Arizona,Peoria,AZ,49033,42535,36116,39,10,25
0,Arizona,Glendale,AZ,78406,63072,60304,118,75,61
0,Arizona,Peoria,AZ,97948,90254,53208,39,10,25
0,Arizona,El Mirage,AZ,41673,36883,31092,5,2,5
0,Arizona,Phoenix,AZ,49075,36002,36263,969,412,473
0,Arizona,Peoria,AZ,62982,300000,52955,39,10,25
0,Arizona,Phoenix,AZ,45412,36111,35272,969,412,473
0,Arizona,Peoria,AZ,59615,48725,38228,39,10,25
0,Arizona,Peoria,AZ,50209,40616,37601,39,10,25
0,Arizona,Phoenix,AZ,58722,54288,27925,969,412,473
0,Arizona,Phoenix,AZ,47200,35112,37672,969,412,473
0,Arizona,Avondale,AZ,78317,80080,52040,29,19,14
0,Arizona,Chandler,AZ,69214,68132,39574,38,16,16
0,Arizona,Tolleson,AZ,62737,63854,37537,17,11,12
0,Arizona,Avondale,AZ,45979,36137,34815,29,19,14
0,Arizona,Glendale,AZ,57211,55106,34539,118,75,61
0,Arizona,Pomerene,AZ,59980,53165,47781,0,0,0
0,Arizona,Glendale,AZ,43142,33063,37008,118,75,61
0,Arizona,Glendale,AZ,42951,34439,37514,118,75,61
0,Arizona,Glendale,AZ,31282,24904,31028,118,75,61
0,Arizona,Phoenix,AZ,41141,32904,31497,969,412,473
0,Arizona,Peoria,AZ,48369,45424,33656,39,10,25
0,Arizona,Glendale,AZ,30984,22629,27231,118,75,61
0,Arizona,Glendale,AZ,57968,54131,33485,118,75,61
0,Arizona,Peoria,AZ,52266,39258,44110,39,10,25
0,Arizona,Glendale,AZ,32028,22837,31595,118,75,61
0,Arizona,Glendale,AZ,42559,300000,18205,118,75,61
0,Arizona,Glendale,AZ,47013,48065,25868,118,75,61
0,Arizona,Phoenix,AZ,103743,86769,65815,969,412,473
0,Arizona,Phoenix,AZ,48340,42836,33920,969,412,473
0,Arizona,Scottsdale,AZ,100189,92369,60149,45,28,15
0,Arizona,Avondale,AZ,62606,56445,38024,29,19,14
0,Arizona,Phoenix,AZ,127872,104833,74446,969,412,473
0,Arizona,Phoenix,AZ,53206,49119,30378,969,412,473
0,Arizona,Phoenix,AZ,32557,28198,21225,969,412,473
0,Arizona,Phoenix,AZ,68279,55641,57685,969,412,473
0,Arizona,Phoenix,AZ,84906,91251,46740,969,412,473
0,Arizona,Mesa,AZ,51012,44160,32543,107,58,50
0,Arizona,Phoenix,AZ,112139,100267,76179,969,412,473
0,Arizona,Phoenix,AZ,76235,63024,54692,969,412,473
0,Arizona,Phoenix,AZ,34711,24672,30892,969,412,473
0,Arizona,Phoenix,AZ,43236,44712,22464,969,412,473
0,Arizona,Glendale,AZ,47875,38458,36905,118,75,61
0,Arizona,Phoenix,AZ,59141,300000,45149,969,412,473
0,Arizona,Glendale,AZ,89451,85691,53050,118,75,61
0,Arizona,Glendale,AZ,73962,68207,40859,118,75,61
0,Arizona,Glendale,AZ,75091,49478,72053,118,75,61
0,Arizona,Glendale,AZ,103502,300000,60935,118,75,61
0,Arizona,Phoenix,AZ,62283,53229,48657,969,412,473
0,Arizona,Phoenix,AZ,28514,24354,18353,969,412,473
0,Arizona,Phoenix,AZ,30638,25986,21249,969,412,473
0,Arizona,Phoenix,AZ,36247,25656,29339,969,412,473
0,Arizona,Paradise Valley,AZ,158195,174901,87846,1,0,1
0,Arizona,Glendale,AZ,28790,27582,20078,118,75,61
0,Arizona,Phoenix,AZ,156210,300000,81016,969,412,473
0,Arizona,Phoenix,AZ,64385,43368,59448,969,412,473
0,Arizona,Phoenix,AZ,65738,35636,66208,969,412,473
0,Arizona,Phoenix,AZ,68470,69627,32811,969,412,473
0,Arizona,Phoenix,AZ,75338,300000,59932,969,412,473
0,Arizona,Phoenix,AZ,99390,79042,64220,969,412,473
0,Arizona,Phoenix,AZ,37367,19895,38402,969,412,473
0,Arizona,Phoenix,AZ,31947,27336,21279,969,412,473
0,Arizona,Phoenix,AZ,32987,23394,30442,969,412,473
0,Arizona,Phoenix,AZ,28292,16891,28442,969,412,473
0,Arizona,Glendale,AZ,59661,56745,40374,118,75,61
0,Arizona,Phoenix,AZ,78584,59991,59261,969,412,473
0,Arizona,Phoenix,AZ,34781,25634,34078,969,412,473
0,Arizona,Phoenix,AZ,55964,44498,54239,969,412,473
0,Arizona,Phoenix,AZ,100728,86129,70037,969,412,473
0,Arizona,Phoenix,AZ,55315,52319,39490,969,412,473
0,Arizona,Phoenix,AZ,38576,25061,30902,969,412,473
0,Arizona,Phoenix,AZ,24966,18923,17301,969,412,473
0,Arizona,Phoenix,AZ,48146,36863,49822,969,412,473
0,Arizona,Phoenix,AZ,53956,48164,38525,969,412,473
0,Arizona,Phoenix,AZ,41922,45341,24445,969,412,473
0,Arizona,Peoria,AZ,60357,48998,42482,39,10,25
0,Arizona,Phoenix,AZ,51831,45041,35513,969,412,473
0,Arizona,Phoenix,AZ,40947,38658,20394,969,412,473
0,Arizona,Phoenix,AZ,23386,15438,27862,969,412,473
0,Arizona,Phoenix,AZ,42813,33403,33527,969,412,473
0,Arizona,Phoenix,AZ,45718,32732,40236,969,412,473
0,Arizona,Phoenix,AZ,78664,60388,55554,969,412,473
0,Arizona,Phoenix,AZ,57823,40924,47272,969,412,473
0,Arizona,Phoenix,AZ,50241,45303,27750,969,412,473
0,Arizona,Phoenix,AZ,29408,25411,21820,969,412,473
0,Arizona,Phoenix,AZ,84105,43191,80492,969,412,473
0,Arizona,Glendale,AZ,39771,36895,25379,118,75,61
0,Arizona,Phoenix,AZ,44890,52465,30181,969,412,473
0,Arizona,Phoenix,AZ,24834,21181,17371,969,412,473
0,Arizona,Phoenix,AZ,43295,33704,29007,969,412,473
0,Arizona,Phoenix,AZ,31140,26803,19330,969,412,473
0,Arizona,Phoenix,AZ,40916,26685,38775,969,412,473
0,Arizona,Phoenix,AZ,19270,15281,14143,969,412,473
0,Arizona,Phoenix,AZ,24292,13722,23092,969,412,473
0,Arizona,Fort Defiance,AZ,44216,33763,40319,1,0,0
0,Arizona,Phoenix,AZ,35967,25157,42855,969,412,473
