,state,city,latest_rent,num_incidents,total_killed,total_injured
0,Maryland,Bethesda,3358,3,3,3
0,Illinois,Bolingbrook,1716,18,3,5
0,Mississippi,Brandon,1447,16,5,8
0,Florida,Cocoa,1191,69,23,45
0,Wisconsin,Appleton,1135,29,7,7
0,Mississippi,Meridian,966,331,45,167
0,Ohio,Lorain,727,113,22,66
0,Michigan,Midland,1088,4,3,2
0,Minnesota,Maple Grove,1688,2,0,1
0,Texas,Baytown,1347,47,23,31
0,Connecticut,West Hartford,2042,8,1,0
0,South Carolina,Aiken,936,244,25,82
0,Virginia,Glen Allen,1712,8,1,2
0,North Carolina,Statesville,962,68,15,32
0,Michigan,Taylor,928,20,10,6
0,Oregon,Grants Pass,1197,28,11,7
0,Iowa,Ames,1222,19,4,9
0,Indiana,Columbus,1202,33,11,8
0,Arizona,Goodyear,1412,9,4,4
0,Florida,North Port,1436,20,9,7
0,Minnesota,Coon Rapids,1457,4,0,0
0,Illinois,Orland Park,1906,8,2,0
0,New Jersey,North Bergen,2199,18,3,2
0,California,Rosemead,2368,21,10,5
0,Illinois,Des Plaines,1728,15,4,1
0,Georgia,Snellville,1328,18,8,10
0,Ohio,Elyria,836,106,11,27
0,California,Laguna Niguel,3312,2,0,3
0,Texas,San Marcos,1438,26,13,13
0,California,Arcadia,3332,17,6,7
0,California,Yorba Linda,3247,3,1,3
0,South Carolina,Florence,1158,128,29,70
0,Virginia,Harrisonburg,1134,13,3,3
0,Minnesota,Woodbury,1875,2,2,1
0,New Jersey,Vineland,1309,55,11,27
0,Minnesota,Burnsville,1651,8,4,2
0,Texas,Georgetown,1688,14,4,4
0,California,La Habra,2498,13,2,6
0,Indiana,Carmel,1977,5,2,0
0,Minnesota,Eden Prairie,1928,8,2,2
0,Kansas,Shawnee,1654,19,2,9
0,Missouri,Jefferson City,883,92,11,28
0,New York,Valley Stream,2843,18,4,1
0,Connecticut,Hamden,1737,95,5,35
0,Tennessee,Hendersonville,1697,25,7,5
0,Connecticut,Bristol,1499,40,3,19
0,Wisconsin,West Allis,977,7,2,2
0,Florida,Punta Gorda,1792,25,4,2
0,Florida,Tamarac,1485,2,1,1
0,Ohio,Medina,1535,15,5,5
0,Connecticut,Meriden,1390,36,1,22
0,Arkansas,Fayetteville,1292,54,6,21
0,Virginia,Reston,2188,6,3,5
0,Utah,Taylorsville,1406,1,0,1
0,Maryland,Dundalk,1412,29,5,25
0,Pennsylvania,Lancaster,1002,276,30,100
0,Massachusetts,Waltham,2493,9,3,2
0,Massachusetts,Haverhill,1765,36,3,17
0,Nebraska,Bellevue,1306,14,2,2
0,Arkansas,Springdale,1169,37,6,18
0,Washington,Lakewood,1507,40,12,18
0,Minnesota,Saint Cloud,1147,56,6,19
0,California,San Gabriel,2592,13,7,8
0,Florida,Jupiter,2292,29,6,13
0,Florida,Kendale Lakes,1734,0,0,0
0,California,Encinitas,3485,6,1,2
0,Michigan,Pontiac,881,238,33,129
0,North Carolina,Sanford,996,57,21,32
0,Florida,Fountainbleau,1585,0,0,0
0,Massachusetts,Malden,2255,4,0,2
0,California,Gardena,2422,23,14,18
0,Minnesota,Blaine,1536,4,0,2
0,Michigan,Royal Oak,1574,14,2,4
0,California,Novato,3488,7,5,2
0,Connecticut,Manchester,1503,22,2,6
0,California,Florence-Graham,2048,0,0,0
0,Texas,Huntsville,1258,29,4,14
0,Illinois,Oak Lawn,1532,10,4,3
0,California,Newport Beach,5174,5,2,1
0,Hawaii,Ewa Beach,2397,3,0,1
0,Florida,Kissimmee,1246,68,25,32
0,Maryland,Gaithersburg,2003,12,9,4
0,California,National City,2101,12,6,7
0,Maryland,Pasadena,1888,15,2,6
0,Illinois,Skokie,1835,15,3,4
0,Nevada,Carson City,1347,28,6,6
0,California,Gilroy,3124,7,4,3
0,South Carolina,Fort Mill,1694,34,4,6
0,Michigan,Dearborn Heights,1073,22,5,3
0,California,San Clemente,3462,4,2,1
0,California,Brentwood,2479,13,3,6
0,Florida,Deland,1232,51,12,24
0,Montana,Bozeman,1649,21,6,3
0,Texas,Mansfield,1830,122,4,4
0,South Dakota,Rapid City,1231,80,16,21
0,Texas,Texarkana,1117,53,19,28
0,Georgia,Fayetteville,1493,13,4,8
0,Illinois,Berwyn,1547,6,3,3
0,California,Rocklin,2117,12,2,1
0,Missouri,Saint Peters,1408,14,3,8
0,Louisiana,Gretna,1368,34,8,18
0,Texas,North Richland Hills,1544,12,4,8
0,California,Woodland,1699,10,7,1
0,Virginia,Annandale,2466,6,2,4
0,Florida,Tamiami,2205,0,0,0
0,Virginia,Mechanicsville,1487,4,1,2
0,Kentucky,Richmond,1084,42,13,14
0,Iowa,West Des Moines,1504,8,1,5
0,Florida,Land O Lakes,1545,1,1,0
0,California,South San Francisco,3515,2,1,2
0,California,Lake Elsinore,1750,26,13,4
0,Florida,Saint Cloud,1365,16,7,5
0,California,Lompoc,1695,11,2,4
0,Ohio,Lancaster,1090,47,5,7
0,Ohio,Massillon,917,29,12,7
0,New Mexico,Farmington,1153,37,10,14
0,California,Monterey Park,2471,6,4,1
0,California,Davis,2420,9,3,0
0,Ohio,Springfield,635,186,39,101
0,New York,Schenectady,1229,110,18,45
0,New York,White Plains,3084,5,1,2
0,California,Rancho Cordova,1621,16,8,10
0,Massachusetts,Chicopee,1415,58,4,15
0,Massachusetts,Medford,2431,3,0,0
0,California,Eastvale,2596,1,0,1
0,New York,Town of Hempstead,2741,0,0,0
0,Pennsylvania,Bensalem,1656,12,6,4
0,Texas,Missouri City,1658,20,10,11
0,Oklahoma,Midwest City,852,8,3,3
0,New Jersey,Freehold Township,2184,0,0,0
0,Alabama,Florence,808,42,6,28
0,California,Azusa,2162,29,9,23
0,Georgia,Lilburn,1392,12,5,5
0,Virginia,Danville,865,151,39,93
0,Michigan,Muskegon Township,757,0,0,0
0,California,Carmichael,1712,9,6,2
0,North Dakota,Grand Forks,1223,35,6,8
0,New Mexico,Roswell,927,86,28,23
0,California,Delano,1201,33,20,10
0,Oregon,Albany,1338,48,7,4
0,California,Colton,1487,19,11,10
0,Ohio,Newark,839,31,8,14
0,Ohio,Loveland,1702,1,0,1
0,South Carolina,Goose Creek,1287,47,15,22
0,Indiana,Noblesville,1390,7,5,2
0,New Jersey,Irvington,1517,50,35,27
0,Delaware,New Castle,1263,110,17,53
0,Florida,Deerfield Beach,1491,21,9,2
0,Florida,Altamonte Springs,1238,35,14,19
0,California,Montebello,2365,23,14,5
0,Maryland,Westminster,1756,7,1,1
0,California,Cupertino,4351,5,1,2
0,Florida,Titusville,1150,48,15,23
0,Florida,Margate,1508,8,3,8
0,New Jersey,Wayne,2372,3,2,1
0,New York,Town of Hamburg,1302,0,0,0
0,Illinois,Wheaton,2081,4,0,1
0,Alabama,Dothan,903,84,16,48
0,Florida,Valrico,1551,11,2,0
0,Washington,Snohomish,2249,5,0,3
0,Ohio,Kettering,1137,4,0,1
0,Utah,Layton,1429,8,4,3
0,Massachusetts,Weymouth,2266,14,3,4
0,Connecticut,Fairfield,2833,23,3,1
0,California,Santee,2311,6,2,4
0,Georgia,Statesboro,1024,154,15,26
0,Colorado,Broomfield,2083,8,3,2
0,Florida,Coconut Creek,1494,2,0,2
0,Arizona,Lake Havasu City,1229,15,5,7
0,Florida,Lutz,1634,7,1,2
0,Illinois,Mount Prospect,1952,11,1,1
0,Texas,Atascocita,1643,1,0,2
0,Florida,Port Orange,1382,22,9,7
0,Florida,Delray Beach,1727,86,23,24
0,Connecticut,West Haven,1639,48,2,12
0,Maryland,Rockville,2279,7,1,3
0,New Jersey,Jackson,2116,8,2,2
0,Mississippi,Biloxi,1002,64,14,27
0,New Jersey,Union,2186,7,2,3
0,Florida,Wesley Chapel,1493,12,1,5
0,Florida,The Hammocks,1999,0,0,0
0,Oklahoma,Stillwater,1184,20,8,10
0,Montana,Missoula,1299,62,12,9
0,California,Fountain Valley,3089,8,2,4
0,Washington,Port Orchard,1591,10,1,5
0,Michigan,Wyoming,1195,43,12,17
0,New Jersey,Piscataway Township,2148,0,0,0
0,Pennsylvania,Millcreek Township,1248,0,0,0
0,Illinois,Oak Park,2064,18,1,14
0,Georgia,Lagrange,884,207,17,79
0,Hawaii,Mililani,2492,4,0,3
0,Tennessee,Morristown,906,14,3,6
0,Pennsylvania,Upper Darby Township,1184,0,0,0
0,Ohio,Chillicothe,1001,27,4,6
0,Texas,Harlingen,876,12,1,3
0,Nebraska,Grand Island,1209,16,4,2
0,Louisiana,New Iberia,1008,77,22,52
0,Michigan,Novi,2115,6,2,4
0,Virginia,Blacksburg,1540,4,0,1
0,Oregon,Klamath Falls,963,28,9,7
0,New York,Town of Newburgh,1540,0,0,0
0,Missouri,Florissant,1029,50,24,21
0,California,South Whittier,2305,0,0,0
0,Arizona,Prescott,1596,10,3,3
0,Indiana,Mishawaka,845,25,9,8
0,Oregon,Aloha,1705,2,0,0
0,Georgia,Riverdale,893,44,27,24
0,New Jersey,New Brunswick,2035,51,7,37
0,Michigan,Saint Clair Shores,1175,5,1,1
0,New Jersey,Parsippany-Troy Hills Township,2497,0,0,0
0,Illinois,Tinley Park,1735,4,0,1
0,Hawaii,Kailua,3113,1,0,1
0,Washington,Issaquah,2541,5,0,2
0,Colorado,Castle Rock,2404,10,2,4
0,South Carolina,Easley,1229,35,19,15
0,Arizona,Maricopa,1097,12,8,3
0,California,Yucaipa,1738,7,0,1
0,Louisiana,Marrero,1249,125,35,81
0,New Jersey,West New York,2153,4,1,1
0,California,Glendora,2440,9,1,1
0,Massachusetts,Peabody,2273,17,3,0
0,Washington,Shoreline,2284,2,2,0
0,California,Hacienda Heights,2546,12,4,6
0,New Jersey,Gloucester,1641,1,0,1
0,Oklahoma,Moore,1098,7,2,1
0,Wisconsin,Waukesha,1476,14,4,5
0,California,Placentia,2913,2,1,0
0,Indiana,Goshen,1117,17,5,7
0,Texas,Eagle Pass,1152,1,0,0
0,Texas,Euless,1514,11,9,2
0,Florida,Seminole,1462,13,1,5
0,Virginia,Petersburg,1041,129,46,92
0,California,San Pablo,2325,14,10,5
0,New Jersey,Plainfield,1894,50,20,27
0,New York,Troy,1134,90,5,39
0,California,Poway,2711,4,2,2
0,Florida,Bonita Springs,2568,14,1,4
0,Utah,South Jordan,1810,11,1,3
0,Illinois,Urbana,1057,95,7,25
0,New York,Niagara Falls,717,182,11,64
0,Oklahoma,Yukon,1233,7,0,1
0,Ohio,Mason,1859,5,1,0
0,Tennessee,Bartlett,1417,6,0,2
0,Ohio,Painesville,1126,11,3,6
0,Mississippi,Columbus,1079,97,24,44
0,Minnesota,Apple Valley,1647,1,1,0
0,New Jersey,Hoboken,2861,12,1,4
0,California,Paramount,2086,24,12,5
0,Pennsylvania,Levittown,1611,7,4,3
0,Texas,Spring,1540,64,31,21
0,Massachusetts,Brookline,2910,4,1,4
0,Maryland,Owings Mills,1748,12,4,10
0,Georgia,Stockbridge,1126,21,8,11
0,Florida,North Miami,1727,2,2,1
0,Michigan,Kentwood,1240,1,0,0
0,Arizona,Sierra Vista,950,23,6,4
0,Texas,Port Arthur,815,50,18,30
0,California,West Sacramento,1698,3,4,0
0,Connecticut,Stratford,1936,37,3,12
0,Oregon,Oregon City,1914,14,4,8
0,Indiana,Anderson,637,46,10,17
0,Connecticut,Milford,1829,45,6,8
0,Pennsylvania,Harrisburg,827,384,73,187
0,South Carolina,Lancaster,926,69,29,35
0,Wisconsin,Oshkosh,740,33,7,10
0,Minnesota,Edina,2176,1,0,0
0,Ohio,Zanesville,861,26,5,17
0,Arizona,Kingman,830,34,13,14
0,Oregon,Tigard,1945,5,0,2
0,Ohio,Middletown,823,105,14,46
0,California,Hollister,2318,7,2,4
0,West Virginia,Martinsburg,1198,23,5,4
0,Connecticut,Middletown,1478,20,0,3
0,Kansas,Hutchinson,756,19,5,7
0,Kansas,Lenexa,1816,15,5,4
0,Michigan,Redford,931,9,2,5
0,Massachusetts,Revere,2284,68,3,12
0,Connecticut,East Hartford,1444,13,3,6
0,Florida,Homestead,1534,29,13,20
0,Virginia,Chantilly,2415,8,0,3
0,Mississippi,Vicksburg,1078,73,21,50
0,Washington,South Hill,1671,0,0,0
0,California,Cathedral City,1652,39,8,22
0,Arkansas,Pine Bluff,756,138,67,74
0,New York,Irondequoit,1302,2,0,0
0,North Carolina,Garner,1305,13,3,5
0,New York,Binghamton,1002,60,10,19
0,Idaho,Coeur d'Alene,1299,0,0,0
0,Tennessee,Smyrna,1348,26,6,6
0,Virginia,Mc Lean,3673,0,0,0
0,Kansas,Salina,816,91,6,20
0,Illinois,Lombard,1811,2,2,0
0,Tennessee,Columbia,1121,27,7,14
0,Florida,North Fort Myers,1388,12,1,5
0,West Virginia,Parkersburg,840,26,9,11
0,Florida,Pinellas Park,1273,25,11,9
0,Michigan,Portage,1394,6,2,3
0,California,El Centro,1162,12,5,6
0,Ohio,Mentor,1336,4,1,0
0,Hawaii,Kaneohe,2685,4,1,1
0,North Carolina,Clayton,1325,13,5,3
0,Illinois,Downers Grove,2013,5,0,1
0,Florida,Wellington,2471,15,4,4
0,Florida,Sebring,945,19,10,7
0,California,Highland,1685,25,9,12
0,North Carolina,Wake Forest,1588,18,9,5
0,Massachusetts,Methuen,1970,20,2,5
0,New Jersey,West Orange,2536,9,2,2
0,Kentucky,Frankfort,942,49,11,16
0,California,Danville,4420,6,3,1
0,Utah,Murray,1444,2,0,0
0,Ohio,Lakewood,1221,28,5,5
0,New Jersey,Old Bridge Township,2246,0,0,0
0,New York,Massapequa,2872,4,0,2
0,Illinois,Normal,1260,8,1,2
0,Tennessee,Lebanon,1502,38,5,20
0,Georgia,Johns Creek,2295,4,0,1
0,Michigan,Battle Creek,864,175,20,69
0,California,Oroville,1103,60,15,26
0,Wisconsin,Sheboygan,953,24,3,7
0,New Jersey,East Brunswick,2274,5,0,0
0,Alabama,Decatur,778,97,23,47
0,California,La Mirada,2467,7,4,0
0,Louisiana,Hammond,1282,62,22,23
0,North Carolina,Apex,1636,6,4,2
0,Arizona,Buckeye,1213,16,10,5
0,Minnesota,Lakeville,1925,2,0,0
0,Washington,Richland,1514,10,0,0
0,Texas,Donna,917,7,8,2
0,Minnesota,Saint Louis Park,1637,3,0,1
0,Hawaii,Wahiawa,2182,5,1,1
0,Michigan,Roseville,948,23,5,7
0,North Carolina,Huntersville,1601,12,6,3
0,Texas,Galveston,1492,47,17,18
0,California,Menifee,1889,10,5,0
0,Ohio,Cleveland Heights,1144,23,2,6
0,California,Castro Valley,3028,10,3,2
0,California,Aliso Viejo,2780,6,2,2
0,Mississippi,Olive Branch,1403,15,6,12
0,New Jersey,Perth Amboy,1971,7,2,3
0,Ohio,Delaware,1506,6,3,3
0,California,Lincoln,2048,4,4,1
0,Virginia,Tuckahoe,1620,0,0,0
0,Arizona,Apache Junction,1077,13,4,12
0,Michigan,Grand Blanc Township,1151,0,0,0
0,Idaho,Twin Falls,1124,21,13,6
0,Maryland,Fort Washington,1968,15,12,3
0,Indiana,New Albany,1042,19,6,7
0,Pennsylvania,Hempfield Township,976,0,0,0
0,Washington,Mount Vernon,1545,11,7,2
0,California,Palm Desert,2298,11,2,4
0,Ohio,Cuyahoga Falls,1059,7,3,1
0,Illinois,Glenview,2635,1,0,0
0,Texas,Bedford,1654,4,3,0
0,Florida,Longwood,1602,6,1,2
0,Utah,Draper,1991,8,3,2
0,Connecticut,Wallingford,1691,15,3,5
0,Indiana,Lawrence,1199,9,3,5
0,Michigan,Howell,1531,3,1,1
0,Illinois,Moline,832,22,2,10
0,New Jersey,Hamilton Township,1640,4,0,2
0,New York,West Seneca,1293,1,0,0
0,Pennsylvania,Altoona,857,30,3,3
0,Washington,Sammamish,3008,4,3,1
0,Washington,Spanaway,1549,27,12,6
0,New York,Town of Elmira,852,0,0,0
0,New Jersey,Washington Township,1810,4,0,0
0,Florida,Doral,2193,2,0,0
0,Ohio,Strongsville,1580,5,3,0
0,Hawaii,Hilo,1478,46,10,5
0,Ohio,Grove City,1307,11,4,2
0,Oklahoma,Enid,949,60,6,18
0,Massachusetts,Pittsfield,1430,160,8,27
0,Virginia,Yorktown,1740,8,3,1
0,Tennessee,Crossville,1084,6,4,2
0,Maryland,North Bethesda,2157,0,0,0
0,Washington,Longview,1268,17,6,8
0,New Jersey,Egg Harbor Township,1700,12,3,4
0,Michigan,Bloomfield Hills,2714,5,2,2
0,Louisiana,Mandeville,1698,18,3,1
0,Illinois,Elmhurst,2164,11,4,3
0,California,Diamond Bar,2581,1,0,0
0,California,Martinez,2651,12,3,7
0,New Jersey,Bloomfield,1798,18,5,6
0,Florida,Coral Gables,2718,14,5,7
0,Michigan,Clarkston,1816,9,3,3
0,South Carolina,Greenwood,993,45,9,28
0,Ohio,Fairfield,1299,12,9,7
0,North Carolina,Asheboro,897,36,6,18
0,Indiana,Richmond,756,88,10,38
0,Massachusetts,Attleboro,1635,13,1,2
0,Idaho,Pocatello,883,43,8,13
0,Virginia,Charlottesville,1572,76,13,23
0,Washington,Edmonds,2301,14,3,2
0,Texas,Desoto,1494,5,4,2
0,Pennsylvania,York,794,280,58,170
0,Michigan,Chesterfield,1319,1,0,0
0,Texas,Del Rio,1192,23,8,4
0,New Jersey,Hackensack,2223,16,5,2
0,California,Campbell,3554,8,0,4
0,Oregon,Roseburg,1045,15,18,15
0,Massachusetts,Arlington,2638,5,0,3
0,Texas,Cedar Park,1694,7,2,2
0,California,Desert Hot Springs,1355,74,20,39
0,California,Cerritos,2674,7,4,2
0,Arkansas,Rogers,1147,15,2,3
0,Connecticut,Enfield,1495,10,1,1
0,Florida,Lake City,1072,49,12,26
0,Virginia,Burke,2417,1,0,0
0,Illinois,Dekalb,1231,9,2,1
0,New York,Henrietta,1459,6,0,1
0,South Carolina,Orangeburg,938,187,22,77
0,New Mexico,Hobbs,976,23,9,11
0,New Hampshire,Concord,1448,22,1,2
0,Ohio,Brunswick,1375,2,2,0
0,Missouri,Chesterfield,2220,4,0,5
0,Florida,Port Richey,924,19,5,10
0,Maryland,Catonsville,1792,22,9,13
0,Massachusetts,Plymouth,1970,40,0,3
0,California,Newark,2929,9,6,1
0,Pennsylvania,Penn Hills,955,9,7,1
0,California,Bell Gardens,2261,11,4,2
0,Georgia,Alpharetta,2254,18,4,1
0,Louisiana,Thibodaux,1244,57,13,20
0,Tennessee,Mount Juliet,1724,26,5,2
0,Michigan,East Lansing,1519,13,3,3
0,Massachusetts,Taunton,1511,36,4,18
0,West Virginia,Charleston,903,271,37,137
0,Massachusetts,Everett,2210,12,5,2
0,New Jersey,Manchester,1473,2,0,0
0,Alabama,Prattville,1081,32,9,12
0,California,Palm Springs,1910,43,12,17
0,Maryland,Potomac,3692,1,2,0
0,Texas,Granbury,1503,3,0,1
0,California,Fallbrook,2460,5,1,1
0,Minnesota,Mankato,1336,13,6,8
0,Florida,Hudson,1221,11,2,4
0,Florida,Oakland Park,1537,6,1,0
0,California,Monrovia,2486,9,4,7
0,Georgia,Dunwoody,2408,5,0,0
0,Ohio,West Chester,1661,11,4,0
0,Missouri,Joplin,718,111,24,28
0,Indiana,La Porte,1170,4,1,1
0,New York,Clifton Park,2069,3,0,0
0,New York,Freeport,2764,17,4,6
0,California,Rancho Santa Margarita,2862,1,1,0
0,Oklahoma,Claremore,949,20,8,2
0,Utah,Lehi,1566,1,0,0
0,California,San Jacinto,1474,33,12,12
0,Massachusetts,Westfield,1515,10,0,1
0,Texas,Texas City,1246,24,10,10
0,Rhode Island,Woonsocket,1331,26,0,12
0,Kentucky,Elizabethtown,1072,17,9,5
0,California,Cypress,2765,2,0,2
0,Florida,Okeechobee,1252,42,6,16
0,California,Lakeside,2343,3,2,0
0,California,Auburn,1902,8,2,0
0,Florida,North Lauderdale,1590,6,1,6
0,Alabama,Hoover,1681,8,4,0
0,Minnesota,Shakopee,1617,5,1,1
0,Massachusetts,Fitchburg,1397,66,3,15
0,Texas,Haltom City,1243,6,1,6
0,Texas,Sherman,1099,10,6,2
0,Florida,Pine Hills,1132,14,9,14
0,New Jersey,Linden,1748,38,3,15
0,Tennessee,Collierville,2070,10,1,5
0,Hawaii,Kapolei,2517,2,2,0
0,Massachusetts,Leominster,1579,19,0,6
0,Kentucky,Hopkinsville,851,120,9,23
0,Florida,Crestview,1099,51,7,23
0,California,Brea,2943,6,2,0
0,Georgia,Milledgeville,1009,63,16,24
0,Maryland,Cumberland,1057,17,3,5
0,California,Fair Oaks,1816,5,4,1
0,Pennsylvania,Wilkes-Barre,797,17,1,7
0,Texas,Alamo,943,2,0,1
0,California,Rowland Heights,2517,4,1,0
0,Indiana,Marion,726,14,7,9
0,Florida,Merritt Island,1574,16,3,4
0,Texas,Grapevine,2233,13,1,5
0,Connecticut,Norwich,1248,21,2,4
0,New Jersey,Kearny,2146,3,0,0
0,California,La Puente,2127,24,7,12
0,Hawaii,Aiea,2423,5,2,0
0,Washington,Gig Harbor,1910,3,0,0
0,Georgia,Peachtree Corners,1818,1,3,2
0,Massachusetts,Holyoke,1419,127,11,43
0,California,Eureka,1362,144,14,25
0,Florida,Country Club,1634,0,0,0
0,Oklahoma,Muskogee,730,58,11,29
0,New Jersey,North Brunswick,2116,4,2,0
0,Maryland,Elkton,1360,11,5,7
0,Missouri,Blue Springs,1261,17,9,4
0,Missouri,Fenton,1393,10,5,2
0,Georgia,Buford,1487,21,10,10
0,Idaho,Idaho Falls,1024,57,6,6
0,Illinois,Hoffman Estates,1766,5,2,3
0,Illinois,Crystal Lake,1635,12,3,4
0,Massachusetts,Salem,2045,10,2,3
0,Pennsylvania,State College,1592,10,1,1
0,New York,Tonawanda,1224,13,1,3
0,Tennessee,Germantown,2122,5,1,1
0,Wisconsin,New Berlin,1754,6,3,1
0,Oregon,Lake Oswego,2570,2,1,1
0,Georgia,Evans,1463,9,1,2
0,California,Grass Valley,1760,8,1,1
0,California,Menlo Park,5379,9,1,1
0,New York,Levittown,2768,5,0,0
0,Texas,Cedar Hill,1457,12,7,11
0,New York,Elmont,2785,12,0,6
0,Texas,Rowlett,1674,14,5,11
0,Florida,Sarasota,1869,130,28,42
0,Indiana,Merrillville,1223,37,15,11
0,Illinois,Streamwood,1570,6,0,2
0,Michigan,Port Huron Township,834,0,0,0
0,Iowa,Ankeny,1567,5,1,2
0,New Jersey,Franklin Township,2181,3,0,2
0,Florida,Fort Pierce,1143,235,43,98
0,Texas,Palestine,1130,28,10,13
0,Utah,Bountiful,1532,7,0,2
0,Ohio,Wooster,1141,3,0,1
0,Kentucky,Georgetown,1228,23,5,9
0,New Jersey,Hillsborough,2300,1,0,0
0,New Jersey,Teaneck,2364,12,0,2
0,Maryland,Towson,1976,4,1,2
0,Florida,Cutler Bay,1911,0,0,0
0,Michigan,Brighton,1727,1,1,0
0,Oklahoma,Bartlesville,931,27,8,7
0,Virginia,Manassas,1850,43,6,30
0,Florida,Enterprise,1341,0,0,0
0,Kentucky,Nicholasville,904,19,4,7
0,Washington,Bothell,2290,3,1,0
0,Pennsylvania,Manheim Township,1263,0,0,0
0,Florida,Palm Beach Gardens,2298,31,10,4
0,Oklahoma,Owasso,1245,22,3,7
0,Florida,Winter Springs,1508,7,3,3
0,North Carolina,Thomasville,826,26,3,10
0,California,Los Banos,1264,20,8,10
0,Colorado,Littleton,2044,37,13,6
0,Utah,Riverton,1703,3,0,3
0,Washington,Olympia,1467,39,11,15
0,California,Beaumont,1728,8,3,1
0,North Carolina,Elizabeth City,1007,61,11,40
0,Massachusetts,Amherst,2201,8,1,5
0,Georgia,Winder,1150,43,4,3
0,Illinois,Rock Island,778,24,9,12
0,Michigan,Lincoln Park,846,9,2,3
0,Pennsylvania,Chester Township,1023,1,0,0
0,Minnesota,Moorhead,1305,24,2,4
0,Maryland,Middle River,1558,17,6,12
0,Virginia,Chesterfield,1512,102,23,40
0,New York,Hicksville,2853,4,0,2
0,Louisiana,Gonzales,1482,26,9,9
0,New Mexico,Los Lunas,921,13,6,10
0,Illinois,Carol Stream,1778,0,0,0
0,Maryland,District Heights,1744,25,23,6
0,Ohio,Euclid,950,34,13,11
0,Georgia,Brookhaven,2450,14,1,1
0,Illinois,Kankakee,966,186,18,64
0,Florida,Hallandale,1625,0,0,0
0,Washington,Bonney Lake,1765,9,5,3
0,North Carolina,Burlington,812,190,16,77
0,New York,Great Neck,4622,1,1,0
0,California,Ramona,2426,3,1,2
0,Louisiana,Harvey,1369,99,32,66
0,Illinois,Addison,1757,2,2,1
0,Massachusetts,Marlborough,2231,8,0,0
0,Tennessee,Gallatin,1408,23,5,5
0,Washington,Moses Lake,938,44,8,13
0,New Jersey,Montclair,2406,12,0,6
0,West Virginia,Wheeling,873,35,3,5
0,Minnesota,Maplewood,1465,7,3,2
0,New Mexico,Alamogordo,842,15,8,6
0,California,San Bruno,3573,4,1,3
0,Wisconsin,Greenfield,1112,4,1,0
0,Florida,Palmetto,1508,47,14,23
0,Ohio,Xenia,972,17,4,12
0,Washington,Walla Walla,1232,12,5,2
0,Iowa,Urbandale,1648,6,1,6
0,Wisconsin,Manitowoc,891,11,1,2
0,Georgia,Austell,1177,28,15,8
0,Texas,Lancaster,1319,11,7,8
0,Florida,Kendall West,1640,0,0,0
0,New York,East Meadow,2858,2,0,0
0,Virginia,Chester,1398,6,4,2
0,Maryland,Clinton,1962,15,7,11
0,South Carolina,Gaffney,968,39,15,25
0,Ohio,Mansfield,689,33,14,19
0,Washington,Seattle Hill-Silver Firs,2176,0,0,0
0,California,Sonoma,2608,2,0,0
0,Indiana,Fishers,1594,11,2,3
0,Michigan,Plymouth Township,1731,0,0,0
0,New Jersey,Monroe Township,2290,6,2,4
0,Texas,Waxahachie,1499,9,5,2
0,Virginia,Franconia,2294,0,0,0
0,Washington,Wenatchee,1458,4,1,2
0,Tennessee,Brentwood,3424,4,0,3
0,North Carolina,Kannapolis,917,28,2,15
0,Arkansas,Texarkana,869,35,14,25
0,Connecticut,Shelton,2106,14,2,2
0,Maryland,Essex,1530,16,3,13
0,Ohio,Reynoldsburg,1299,17,10,10
0,Colorado,Brighton,1799,15,3,8
0,New Jersey,Ewing,1808,4,0,2
0,Utah,Roy,1241,6,6,0
0,Texas,Little Elm,1666,4,2,2
0,Arizona,Oro Valley,1434,1,0,0
0,Hawaii,Waianae,1991,9,2,4
0,Massachusetts,Beverly,2379,5,2,0
0,Massachusetts,Chelsea,2246,23,7,19
0,North Carolina,Kinston,853,181,21,107
0,Alabama,Auburn,1446,50,19,20
0,Maryland,Hagerstown,1004,71,11,23
0,Missouri,Wildwood,2197,1,0,1
0,California,Altadena,2877,15,3,5
0,South Carolina,Bluffton,1683,75,4,15
0,New York,Saratoga Springs,2103,4,0,0
0,Wyoming,Laramie,1152,2,2,0
0,South Carolina,Hilton Head Island,2271,72,7,15
0,Wisconsin,Fond du Lac,773,0,0,0
0,Tennessee,Greeneville,788,54,7,11
0,Minnesota,Richfield,1549,1,0,0
0,Hawaii,Pearl City,2418,4,1,1
0,Illinois,Park Ridge,2247,7,0,4
0,Missouri,Oakville,1383,1,0,0
0,Massachusetts,Woburn,2378,3,0,0
0,New Jersey,Mt Laurel Township,1724,0,0,0
0,Arizona,Anthem,1839,0,0,0
0,California,Montclair,1910,7,7,5
0,North Carolina,Raeford,996,20,5,8
0,New Jersey,Evesham,2153,0,0,0
0,California,Rubidoux,1749,1,1,2
0,California,Dublin,3130,4,2,0
0,New Jersey,Fort Lee,2452,8,0,1
0,Georgia,Waycross,856,9,9,6
0,Kentucky,Covington,950,39,15,27
0,Texas,Duncanville,1345,9,4,4
0,Mississippi,Southaven,1198,22,8,13
0,Florida,Arcadia,1254,4,4,1
